Date,A,B
22-Apr-96,1106.9,391.0
23-Apr-96,1095.8,391.8
24-Apr-96,1145.1,390.8
25-Apr-96,1120.8,393.3
26-Apr-96,1123.6,391.9
29-Apr-96,1118.3,390.9
30-Apr-96,1114.3,391.3
1-May-96,1137.8,392.3
2-May-96,1132,392.4
3-May-96,1119.4,394.0
6-May-96,1088.2,394.0
7-May-96,1093,393.7
8-May-96,1108.5,394.8
9-May-96,1090.5,392.7
10-May-96,1078.6,393.2
13-May-96,1088.1,391.0
14-May-96,1105.4,390.7
15-May-96,1115.9,392.2
16-May-96,1128.5,391.9
17-May-96,1115.5,392.0
20-May-96,1083.6,390.9
21-May-96,1074.8,391.0
22-May-96,1081.1,390.8
23-May-96,1076.7,391.4
24-May-96,1085,390.9
27-May-96,1065.2,390.9
28-May-96,1063.3,392.0
29-May-96,1096.7,391.0
30-May-96,1082.8,391.3
31-May-96,1089.9,390.6
3-Jun-96,1108.8,390.7
4-Jun-96,1105.6,389.7
5-Jun-96,1113.1,387.7
6-Jun-96,1129.8,384.9
7-Jun-96,1133.4,386.6
10-Jun-96,1141.3,385.7
11-Jun-96,1143,384.9
12-Jun-96,1163.8,384.8
13-Jun-96,1168.4,384.7
14-Jun-96,1196,384.1
17-Jun-96,1185.3,385.0
18-Jun-96,1181.9,384.9
19-Jun-96,1168,386.3
20-Jun-96,1169.4,384.4
21-Jun-96,1157.4,383.2
24-Jun-96,1146.7,384.2
25-Jun-96,1127.7,385.1
26-Jun-96,1119.8,383.8
27-Jun-96,1127,383.0
28-Jun-96,1122,382.0
1-Jul-96,1109,381.6
2-Jul-96,1100,382.0
3-Jul-96,1080,382.0
4-Jul-96,1088,381.0
5-Jul-96,1093,381.5
8-Jul-96,1103.4,381.9
9-Jul-96,1088.7,382.9
10-Jul-96,1086.6,383.0
11-Jul-96,1097.4,382.7
12-Jul-96,1089.3,383.6
15-Jul-96,1093.3,382.8
16-Jul-96,1083.4,384.3
18-Jul-96,1118.6,383.4
19-Jul-96,1119.2,384.0
22-Jul-96,1125.6,384.5
23-Jul-96,1092.1,384.9
24-Jul-96,1069.4,385.1
25-Jul-96,1062.6,384.4
26-Jul-96,1051.2,384.8
29-Jul-96,1033.9,385.2
30-Jul-96,1014.9,384.5
31-Jul-96,1042.8,384.8
1-Aug-96,1036.6,385.3
2-Aug-96,1032.9,386.3
5-Aug-96,1032.2,386.4
6-Aug-96,1035.5,389.8
7-Aug-96,1048.5,388.5
8-Aug-96,1039.2,388.0
9-Aug-96,1037.9,387.6
12-Aug-96,1032.1,387.5
13-Aug-96,1024.4,387.2
14-Aug-96,1018.4,387.6
16-Aug-96,1002.2,386.7
19-Aug-96,975.66,386.2
20-Aug-96,977.34,386.2
21-Aug-96,999.19,386.4
22-Aug-96,1002.1,387.1
23-Aug-96,1012.7,386.8
26-Aug-96,1009,387.0
27-Aug-96,1014.6,387.0
28-Aug-96,1027,387.0
29-Aug-96,1025.8,388.8
30-Aug-96,1029,388.5
2-Sep-96,1036.9,388.0
3-Sep-96,1023.2,386.5
4-Sep-96,1026.4,386.6
5-Sep-96,1037.4,387.5
6-Sep-96,1032,385.6
9-Sep-96,1013.8,386.0
10-Sep-96,1001.1,385.4
11-Sep-96,991.34,384.6
12-Sep-96,989.28,383.1
13-Sep-96,980.72,383.5
16-Sep-96,962.27,382.1
17-Sep-96,971.21,382.8
18-Sep-96,994.43,382.8
19-Sep-96,977.76,383.5
20-Sep-96,977.03,383.0
23-Sep-96,968.84,382.8
24-Sep-96,968.91,381.8
25-Sep-96,971.29,381.0
26-Sep-96,959.31,382.3
27-Sep-96,947.23,382.4
30-Sep-96,943.96,380.5
1-Oct-96,936.27,380.7
3-Oct-96,924.92,379.0
4-Oct-96,904.12,378.7
7-Oct-96,874,380.3
8-Oct-96,873.9,378.9
9-Oct-96,874.72,380.7
10-Oct-96,898.42,380.1
11-Oct-96,908.79,380.9
14-Oct-96,892.05,381.4
15-Oct-96,897.77,381.8
16-Oct-96,892.77,380.8
17-Oct-96,892.07,380.9
18-Oct-96,895,381.0
22-Oct-96,919.09,381.5
23-Oct-96,951.29,380.6
24-Oct-96,932.77,380.0
25-Oct-96,936.95,381.0
28-Oct-96,935.89,383.4
29-Oct-96,926.39,383.5
30-Oct-96,929.03,383.0
31-Oct-96,909.29,382.6
1-Nov-96,906.68,382.9
4-Nov-96,890.13,381.7
5-Nov-96,881.57,379.7
6-Nov-96,866.57,379.5
7-Nov-96,874.89,377.6
8-Nov-96,884.64,378.7
10-Nov-96,880.36,379.3
11-Nov-96,891.27,378.0
13-Nov-96,896.84,378.6
14-Nov-96,889.39,378.2
15-Nov-96,894.31,380.5
18-Nov-96,904.05,381.9
19-Nov-96,897.58,383.6
20-Nov-96,876.61,383.0
21-Nov-96,869.82,379.3
22-Nov-96,850.33,379.1
25-Nov-96,852.26,378.2
26-Nov-96,855.48,379.1
27-Nov-96,829.08,377.0
28-Nov-96,825.47,377.0
29-Nov-96,830.32,375.4
2-Dec-96,820.25,373.5
3-Dec-96,809.43,373.0
4-Dec-96,788.15,372.7
5-Dec-96,802.23,371.3
6-Dec-96,808.19,370.8
9-Dec-96,808.69,367.4
10-Dec-96,803.2,370.9
11-Dec-96,837.07,369.0
12-Dec-96,827.25,370.3
13-Dec-96,824.62,369.0
16-Dec-96,847.27,368.3
17-Dec-96,850.74,368.3
18-Dec-96,860.4,368.6
19-Dec-96,860.58,369.0
20-Dec-96,884.38,368.3
23-Dec-96,882,368.2
24-Dec-96,884.05,368.7
26-Dec-96,911.8,369.0
31-Dec-96,899.1,369.0
1-Jan-97,939.55,368.8
2-Jan-97,927.05,368.8
3-Jan-97,931.65,368.8
6-Jan-97,927.8,368.8
7-Jan-97,928.8,369.4
8-Jan-97,946.7,369.3
9-Jan-97,956.6,369.3
10-Jan-97,980.35,369.3
13-Jan-97,980.7,366.6
14-Jan-97,989.3,364.0
15-Jan-97,1041.8,358.5
16-Jan-97,1009.4,359.0
17-Jan-97,1001.7,356.6
20-Jan-97,977,356.5
21-Jan-97,960.5,358.3
22-Jan-97,987.1,359.6
24-Jan-97,985.9,357.4
27-Jan-97,1009.1,354.5
28-Jan-97,1021.8,353.1
29-Jan-97,1017.2,355.8
30-Jan-97,1000,353.1
31-Jan-97,972.65,354.7
3-Feb-97,948.2,351.2
4-Feb-97,958.3,348.0
5-Feb-97,962.5,352.5
6-Feb-97,967.75,353.6
7-Feb-97,978.8,353.7
10-Feb-97,981.45,351.1
11-Feb-97,992.75,349.3
12-Feb-97,1001,345.5
13-Feb-97,1002.1,344.3
14-Feb-97,1009.4,345.7
17-Feb-97,1020.1,343.4
18-Feb-97,1000.7,342.8
19-Feb-97,1011.8,339.8
20-Feb-97,1003.1,340.4
21-Feb-97,991.55,339.4
24-Feb-97,964.75,337.7
25-Feb-97,966.1,342.7
26-Feb-97,968.85,342.4
27-Feb-97,992.75,344.1
28-Feb-97,998.65,345.0
1-Mar-97,1102.9,346.3
3-Mar-97,1107.7,345.0
4-Mar-97,1117.3,353.3
5-Mar-97,1132.9,353.1
6-Mar-97,1127.2,353.1
10-Mar-97,1078.7,354.8
11-Mar-97,1052,360.0
12-Mar-97,1074.2,358.6
13-Mar-97,1066.5,362.2
14-Mar-97,1070.1,359.4
17-Mar-97,1072.6,354.5
18-Mar-97,1064.3,353.1
19-Mar-97,1052,350.3
20-Mar-97,1054.8,350.3
21-Mar-97,1061.4,352.0
25-Mar-97,1058.3,351.4
26-Mar-97,1059.2,352.9
27-Mar-97,1057.8,352.8
31-Mar-97,968.3,351.4
1-Apr-97,970.15,346.3
2-Apr-97,1002.2,349.1
3-Apr-97,1010.6,352.0
4-Apr-97,1001,352.8
7-Apr-97,990.9,350.2
9-Apr-97,1030.3,349.6
10-Apr-97,1008.3,346.1
11-Apr-97,1013.4,348.2
12-Apr-97,1003.2,348.2
15-Apr-97,1014.9,348.2
17-Apr-97,1035.2,350.0
21-Apr-97,1060.6,351.1
22-Apr-97,1059.8,348.8
23-Apr-97,1071,347.4
24-Apr-97,1067.2,349.0
25-Apr-97,1069.4,349.1
28-Apr-97,1065.4,347.8
29-Apr-97,1057.4,347.6
30-Apr-97,1079.8,348.0
2-May-97,1069,346.8
5-May-97,1045.5,343.0
6-May-97,1048.4,339.9
7-May-97,1044.4,340.4
8-May-97,1054,342.1
9-May-97,1053.3,342.3
12-May-97,1040.5,341.6
13-May-97,1031,341.0
14-May-97,1041.6,340.9
15-May-97,1045,342.3
16-May-97,1048.4,340.2
19-May-97,1050.8,339.3
20-May-97,1050.8,340.2
21-May-97,1042,339.3
22-May-97,1037.2,339.7
23-May-97,1033.7,339.7
26-May-97,1026.9,342.5
27-May-97,1025.7,341.1
28-May-97,1027,343.8
29-May-97,1038.2,345.9
30-May-97,1050.9,348.2
2-Jun-97,1064.9,348.9
3-Jun-97,1073.7,349.1
4-Jun-97,1085.7,346.4
5-Jun-97,1086.6,344.5
6-Jun-97,1082.7,340.7
9-Jun-97,1074.6,343.0
10-Jun-97,1081.1,342.7
11-Jun-97,1104.6,342.8
12-Jun-97,1120.7,342.6
13-Jun-97,1136.3,342.6
16-Jun-97,1129.7,343.7
17-Jun-97,1138.8,342.8
18-Jun-97,1159.8,343.9
19-Jun-97,1159.8,345.6
20-Jun-97,1158.3,343.9
23-Jun-97,1153.7,343.6
24-Jun-97,1155.3,341.8
25-Jun-97,1161.9,340.8
26-Jun-97,1168.2,344.0
27-Jun-97,1169.6,344.3
30-Jun-97,1192.4,343.8
1-Jul-97,1200.4,343.8
2-Jul-97,1222.9,342.2
3-Jul-97,1214.9,341.4
4-Jul-97,1216.1,341.5
7-Jul-97,1209.7,342.2
8-Jul-97,1198.2,341.6
9-Jul-97,1236.5,340.2
10-Jul-97,1239.1,338.2
11-Jul-97,1221.1,338.0
14-Jul-97,1187,338.4
15-Jul-97,1183.3,338.5
16-Jul-97,1183,337.0
17-Jul-97,1181.4,336.6
21-Jul-97,1165,334.6
22-Jul-97,1173.2,333.7
23-Jul-97,1200.7,332.2
24-Jul-97,1199.9,332.6
25-Jul-97,1185,324.5
28-Jul-97,1181.6,318.0
29-Jul-97,1190.3,320.8
30-Jul-97,1197.9,317.3
31-Jul-97,1221.5,319.8
1-Aug-97,1232.4,319.5
4-Aug-97,1250.4,321.7
5-Aug-97,1273.1,319.8
6-Aug-97,1292.9,319.5
7-Aug-97,1269.6,319.4
8-Aug-97,1256.9,324.2
11-Aug-97,1258.3,326.2
12-Aug-97,1248.4,328.3
13-Aug-97,1244.6,324.9
14-Aug-97,1227.9,322.0
18-Aug-97,1201.4,324.1
19-Aug-97,1180.7,325.8
20-Aug-97,1198.2,326.6
21-Aug-97,1181.5,327.6
22-Aug-97,1160.4,326.4
25-Aug-97,1144.3,324.1
26-Aug-97,1151.7,323.6
27-Aug-97,1168.4,321.1
28-Aug-97,1134.6,319.4
29-Aug-97,1105,321.0
1-Sep-97,1104.7,323.7
2-Sep-97,1117.1,327.7
3-Sep-97,1134.7,326.2
4-Sep-97,1137.1,326.2
5-Sep-97,1149.2,326.2
8-Sep-97,1158.2,324.7
9-Sep-97,1159.5,322.6
10-Sep-97,1154.5,323.5
11-Sep-97,1154.3,322.1
12-Sep-97,1142.8,323.0
15-Sep-97,1141,324.0
16-Sep-97,1140.1,324.0
17-Sep-97,1134.2,325.5
18-Sep-97,1109.3,324.8
19-Sep-97,1104.3,325.9
22-Sep-97,1085,325.4
23-Sep-97,1088.6,324.5
24-Sep-97,1100.8,322.4
25-Sep-97,1111.3,321.7
26-Sep-97,1116.1,321.7
29-Sep-97,1125.7,321.3
30-Sep-97,1123.8,321.5
1-Oct-97,1114.7,321.7
9-Oct-97,1134.5,320.8
10-Oct-97,1163.5,321.7
13-Oct-97,1156.9,323.4
14-Oct-97,1137.9,322.3
15-Oct-97,1150.4,321.0
16-Oct-97,1168.3,320.5
17-Oct-97,1177.8,320.9
20-Oct-97,1188.2,322.1
21-Oct-97,1174.9,320.9
22-Oct-97,1169.8,320.9
23-Oct-97,1151.6,322.7
24-Oct-97,1136.6,324.6
27-Oct-97,1120.8,326.7
28-Oct-97,1032.6,327.1
29-Oct-97,1107,332.1
30-Oct-97,1085.2,337.2
3-Nov-97,1084,333.4
4-Nov-97,1090.2,331.7
5-Nov-97,1085,332.5
6-Nov-97,1080.9,332.0
7-Nov-97,1074.8,332.6
10-Nov-97,1065.9,333.4
11-Nov-97,1073.3,328.9
12-Nov-97,1045,328.2
13-Nov-97,1022.4,327.8
17-Nov-97,1024.9,326.5
18-Nov-97,1009.8,327.4
19-Nov-97,987.85,324.3
20-Nov-97,995.15,323.9
21-Nov-97,1005.7,323.3
24-Nov-97,981.25,322.5
25-Nov-97,1010.7,324.3
26-Nov-97,1016.8,316.7
27-Nov-97,1046.7,311.8
28-Nov-97,1023.9,312.4
1-Dec-97,1032.6,313.5
2-Dec-97,1029.8,316.8
3-Dec-97,1030.7,311.4
4-Dec-97,1011.7,313.8
5-Dec-97,1006.3,315.4
8-Dec-97,1008.8,313.5
9-Dec-97,984.05,312.1
10-Dec-97,971.9,308.7
11-Dec-97,973.65,310.8
12-Dec-97,965.15,312.7
15-Dec-97,979.85,308.2
16-Dec-97,1002.3,308.2
17-Dec-97,1013.1,301.8
18-Dec-97,1009.7,303.8
19-Dec-97,1028.4,304.1
22-Dec-97,1051.4,306.0
23-Dec-97,1054.8,302.7
24-Dec-97,1054.1,303.9
26-Dec-97,1061.4,305.0
29-Dec-97,1079,300.7
30-Dec-97,1058.5,297.0
31-Dec-97,1079.4,296.0
1-Jan-98,1081.2,296.8
2-Jan-98,1086.2,294.4
5-Jan-98,1091.6,295.1
6-Jan-98,1079.1,293.0
7-Jan-98,1082.4,289.4
8-Jan-98,1057.7,287.4
9-Jan-98,1033.5,287.5
12-Jan-98,995.8,283.3
13-Jan-98,999.1,286.3
14-Jan-98,997.55,284.8
15-Jan-98,989.65,283.0
16-Jan-98,997.8,283.6
19-Jan-98,1017.2,285.5
20-Jan-98,1011.4,287.9
21-Jan-98,1012.4,290.0
22-Jan-98,992.35,288.9
23-Jan-98,986.8,290.5
27-Jan-98,963.3,292.5
28-Jan-98,944.8,292.5
29-Jan-98,941.35,292.5
30-Jan-98,963.45,292.5
2-Feb-98,976.6,293.1
3-Feb-98,975.25,290.2
4-Feb-98,967.95,290.2
5-Feb-98,976.1,290.2
6-Feb-98,977.65,288.0
9-Feb-98,976.1,284.4
10-Feb-98,963.7,282.8
11-Feb-98,958.9,281.6
12-Feb-98,956.65,281.7
13-Feb-98,974.55,278.7
17-Feb-98,991.7,278.9
18-Feb-98,988.85,279.5
19-Feb-98,997.55,282.5
20-Feb-98,993.65,282.5
23-Feb-98,1009.6,290.0
24-Feb-98,1014.1,287.3
25-Feb-98,1036,288.4
26-Feb-98,1045.8,291.0
27-Feb-98,1060.7,293.8
2-Mar-98,1098.2,291.0
3-Mar-98,1063.5,302.8
4-Mar-98,1092.3,298.9
5-Mar-98,1083.3,300.0
6-Mar-98,1081.4,302.5
9-Mar-98,1099.5,304.9
10-Mar-98,1086,301.5
11-Mar-98,1083,298.4
12-Mar-98,1077.5,298.2
16-Mar-98,1090.4,298.5
17-Mar-98,1083.3,299.1
18-Mar-98,1103.3,300.6
19-Mar-98,1105.8,299.5
20-Mar-98,1109.6,298.5
23-Mar-98,1124.1,299.5
24-Mar-98,1120.8,299.2
25-Mar-98,1146.9,298.2
26-Mar-98,1129.5,299.3
27-Mar-98,1140.3,298.2
30-Mar-98,1124.8,298.0
31-Mar-98,1116.9,296.7
1-Apr-98,1150.1,292.7
2-Apr-98,1157.4,291.4
3-Apr-98,1173.4,292.3
6-Apr-98,1187.1,293.0
7-Apr-98,1187.8,297.4
9-Apr-98,1209.6,298.4
10-Apr-98,1192.4,297.0
13-Apr-98,1159.4,296.8
15-Apr-98,1206.3,293.7
16-Apr-98,1197,294.9
17-Apr-98,1210,293.9
20-Apr-98,1207.1,294.4
21-Apr-98,1212.7,294.1
22-Apr-98,1210.8,293.9
23-Apr-98,1182.1,294.6
24-Apr-98,1173.8,294.2
27-Apr-98,1164.3,293.8
28-Apr-98,1146.8,290.4
29-Apr-98,1151.1,291.5
30-Apr-98,1159.3,292.4
4-May-98,1185.1,293.0
5-May-98,1188.1,300.3
6-May-98,1172.4,299.3
8-May-98,1161.5,299.6
11-May-98,1160.3,302.0
12-May-98,1132.2,301.9
13-May-98,1094.1,301.0
14-May-98,1118.6,301.0
15-May-98,1110.1,300.3
18-May-98,1119.8,306.0
19-May-98,1121.7,310.6
20-May-98,1141.3,309.2
21-May-98,1126.1,308.8
22-May-98,1126.5,307.7
25-May-98,1122.9,307.7
26-May-98,1104.4,307.7
27-May-98,1090.9,309.5
28-May-98,1075.5,307.2
29-May-98,1063.1,306.3
1-Jun-98,1053.7,308.5
2-Jun-98,1019.6,307.5
3-Jun-98,1033.9,307.5
4-Jun-98,1027,312.8
5-Jun-98,993.5,312.8
8-Jun-98,968.6,313.2
9-Jun-98,995.05,309.7
10-Jun-98,962.9,308.5
11-Jun-98,961.35,308.3
12-Jun-98,971.15,310.7
15-Jun-98,916.8,306.9
16-Jun-98,910.1,306.9
17-Jun-98,976.5,303.8
18-Jun-98,956.15,301.0
19-Jun-98,913.25,298.1
22-Jun-98,880.2,300.4
23-Jun-98,875.6,298.9
24-Jun-98,908.5,299.4
25-Jun-98,932.15,299.1
26-Jun-98,924.35,296.2
29-Jun-98,949.1,300.9
30-Jun-98,941.65,300.3
1-Jul-98,942.25,299.7
2-Jul-98,919.9,299.6
3-Jul-98,900.55,300.6
6-Jul-98,917.35,299.8
7-Jul-98,924.7,299.8
8-Jul-98,944.15,298.0
9-Jul-98,961.05,292.8
10-Jul-98,980.15,294.0
13-Jul-98,964.35,293.6
14-Jul-98,967.35,288.8
15-Jul-98,971.4,291.5
16-Jul-98,1004,292.4
17-Jul-98,1000.9,292.8
20-Jul-98,977.3,290.7
21-Jul-98,965.5,291.7
22-Jul-98,965.7,297.6
23-Jul-98,934.4,293.0
24-Jul-98,920.1,290.3
27-Jul-98,899.35,288.2
28-Jul-98,917.25,285.9
29-Jul-98,937.85,287.0
30-Jul-98,932.6,290.9
31-Jul-98,931.4,292.5
3-Aug-98,906,297.8
4-Aug-98,906.2,295.2
5-Aug-98,907.45,294.5
6-Aug-98,902.75,293.9
7-Aug-98,895.55,293.2
10-Aug-98,878.75,293.7
11-Aug-98,866.5,293.7
12-Aug-98,860.1,296.3
13-Aug-98,872.25,296.8
14-Aug-98,864.1,294.1
17-Aug-98,854.55,294.6
18-Aug-98,832.45,293.3
19-Aug-98,838.3,293.8
20-Aug-98,868.7,292.0
21-Aug-98,855.45,291.8
24-Aug-98,859.8,290.6
25-Aug-98,871.9,291.5
27-Aug-98,877.45,293.4
28-Aug-98,849.8,293.2
31-Aug-98,852.8,295.0
1-Sep-98,834.55,293.8
2-Sep-98,842.5,294.9
3-Sep-98,846.45,294.9
4-Sep-98,866.5,294.0
7-Sep-98,887.1,293.3
8-Sep-98,899.95,294.6
9-Sep-98,903.6,290.7
10-Sep-98,907.4,290.6
11-Sep-98,899.7,290.8
14-Sep-98,920.5,290.0
15-Sep-98,920.8,288.9
16-Sep-98,914.5,286.2
17-Sep-98,910.1,286.1
18-Sep-98,901.65,287.9
21-Sep-98,897.7,287.8
22-Sep-98,897.25,285.7
23-Sep-98,907.75,285.6
24-Sep-98,934.8,284.8
25-Sep-98,934.95,285.1
28-Sep-98,927.9,283.4
29-Sep-98,908.4,284.4
30-Sep-98,904.95,284.2
5-Oct-98,840.75,284.3
6-Oct-98,845.75,285.5
7-Oct-98,874.25,285.3
8-Oct-98,847.95,283.5
9-Oct-98,849.1,284.5
12-Oct-98,835.8,283.1
13-Oct-98,816.75,283.2
14-Oct-98,843.55,278.5
15-Oct-98,835.65,273.4
16-Oct-98,839.5,273.4
19-Oct-98,831.25,279.0
20-Oct-98,808.7,280.2
22-Oct-98,811.6,279.2
23-Oct-98,817.35,285.0
26-Oct-98,845.25,288.3
27-Oct-98,841.6,285.4
28-Oct-98,833.85,283.5
29-Oct-98,832.25,290.5
30-Oct-98,828.85,293.4
31-Oct-98,824,290.2
2-Nov-98,823.2,290.7
3-Nov-98,820.9,288.3
5-Nov-98,829.15,290.5
6-Nov-98,840.8,290.1
9-Nov-98,864.65,293.0
10-Nov-98,868.7,288.9
11-Nov-98,868.85,288.9
12-Nov-98,871.75,292.7
13-Nov-98,867.25,298.1
16-Nov-98,855.35,292.3
17-Nov-98,860,296.0
18-Nov-98,875.05,293.9
19-Nov-98,865.1,297.6
20-Nov-98,857.95,300.8
21-Nov-98,857.4,298.8
23-Nov-98,847.55,294.7
24-Nov-98,841.75,298.0
26-Nov-98,824.45,300.3
27-Nov-98,812.45,298.7
28-Nov-98,810.85,296.5
30-Nov-98,817.75,295.6
1-Dec-98,816.65,295.3
2-Dec-98,821.15,298.2
3-Dec-98,817.05,298.0
4-Dec-98,828.35,298.6
7-Dec-98,845.15,295.4
8-Dec-98,853,295.3
9-Dec-98,856.55,292.9
10-Dec-98,864.4,292.3
11-Dec-98,870,291.5
14-Dec-98,863.6,293.0
15-Dec-98,845.05,293.2
16-Dec-98,851.55,294.0
17-Dec-98,830.25,292.3
18-Dec-98,835.2,292.7
21-Dec-98,859.3,288.6
22-Dec-98,857.3,289.4
23-Dec-98,858.7,290.6
24-Dec-98,861.1,293.3
28-Dec-98,879.85,292.1
29-Dec-98,872.65,292.3
30-Dec-98,899.95,293.5
31-Dec-98,884.25,294.5
1-Jan-99,890.8,297.1
4-Jan-99,897.8,294.9
5-Jan-99,907.2,293.8
6-Jan-99,928.25,296.5
7-Jan-99,954.7,296.4
8-Jan-99,990.05,295.6
11-Jan-99,985.6,295.5
12-Jan-99,964.45,296.5
13-Jan-99,961.2,296.3
14-Jan-99,954.75,296.4
15-Jan-99,934.3,296.2
18-Jan-99,944.9,294.7
19-Jan-99,924.1,293.3
21-Jan-99,967.2,294.2
22-Jan-99,957.05,292.9
25-Jan-99,949.8,292.3
27-Jan-99,971.3,295.6
28-Jan-99,955.1,294.4
29-Jan-99,966.2,294.2
1-Feb-99,940.15,294.0
2-Feb-99,931.2,290.8
3-Feb-99,952.4,291.4
4-Feb-99,939.7,292.6
5-Feb-99,936.3,294.1
8-Feb-99,916.5,293.3
9-Feb-99,924.75,291.6
10-Feb-99,959.45,289.7
11-Feb-99,960.05,287.3
12-Feb-99,970.25,285.8
15-Feb-99,954.55,285.8
16-Feb-99,958.9,285.8
17-Feb-99,969.05,285.8
18-Feb-99,973.45,287.0
19-Feb-99,976.3,287.8
22-Feb-99,953.85,287.8
23-Feb-99,949.65,287.8
24-Feb-99,957.65,287.2
25-Feb-99,954.3,287.2
26-Feb-99,941.2,287.7
27-Feb-99,981.3,290.0
1-Mar-99,1015.8,290.9
3-Mar-99,1051.8,291.2
4-Mar-99,1041.2,289.8
5-Mar-99,1054.4,285.5
8-Mar-99,1072.1,285.7
9-Mar-99,1078.3,286.0
10-Mar-99,1078.8,286.8
11-Mar-99,1059.6,286.5
12-Mar-99,1072.6,286.0
15-Mar-99,1073.9,287.8
16-Mar-99,1053.1,287.0
17-Mar-99,1060.6,287.7
18-Mar-99,1074.6,287.1
19-Mar-99,1062.9,283.8
20-Mar-99,1060.3,283.6
22-Mar-99,1063,285.4
23-Mar-99,1072.9,286.9
24-Mar-99,1062.8,288.6
25-Mar-99,1054.9,286.9
26-Mar-99,1041.2,287.3
30-Mar-99,1054.6,289.4
31-Mar-99,1078,288.9
1-Apr-99,1063.4,287.0
5-Apr-99,1011.4,288.2
6-Apr-99,1024.2,287.3
7-Apr-99,1031,289.2
8-Apr-99,1020.3,289.2
9-Apr-99,993.4,285.3
12-Apr-99,998.2,285.8
13-Apr-99,994.25,285.7
15-Apr-99,968.6,286.4
16-Apr-99,1044.4,287.2
17-Apr-99,966.95,286.7
19-Apr-99,993.9,287.4
20-Apr-99,995.4,286.5
21-Apr-99,996.65,287.1
22-Apr-99,981.65,286.7
23-Apr-99,982,288.3
26-Apr-99,931.35,286.0
28-Apr-99,943.5,287.7
29-Apr-99,966.6,287.9
30-Apr-99,978.2,289.5
3-May-99,970.75,293.0
4-May-99,1008.3,291.8
5-May-99,1019.5,294.0
6-May-99,1046.9,292.5
7-May-99,1062.9,289.7
10-May-99,1094.2,283.0
11-May-99,1116,284.7
12-May-99,1110.9,283.7
13-May-99,1148.1,283.7
14-May-99,1165.3,284.3
17-May-99,1151.9,284.1
18-May-99,1160.1,284.3
19-May-99,1180.2,283.4
20-May-99,1166.9,279.8
21-May-99,1145.8,280.2
24-May-99,1151.6,279.6
25-May-99,1160.2,279.5
26-May-99,1135.5,280.6
27-May-99,1091.4,280.6
28-May-99,1081.5,280.6
31-May-99,1132.3,278.5
1-Jun-99,1123.8,280.2
2-Jun-99,1125.1,281.0
3-Jun-99,1136.6,280.6
4-Jun-99,1155,283.2
7-Jun-99,1156.6,283.5
8-Jun-99,1178.9,283.4
9-Jun-99,1163.2,283.7
10-Jun-99,1162.6,284.2
11-Jun-99,1141.9,284.2
14-Jun-99,1126.9,284.4
15-Jun-99,1120.5,283.3
16-Jun-99,1148.1,283.4
17-Jun-99,1176.3,283.3
18-Jun-99,1175.1,281.5
21-Jun-99,1202.3,281.1
22-Jun-99,1214.3,283.0
23-Jun-99,1193.1,283.0
24-Jun-99,1181.3,286.6
25-Jun-99,1177,286.6
28-Jun-99,1192.2,285.3
29-Jun-99,1191.3,286.0
30-Jun-99,1187.7,288.0
1-Jul-99,1183.2,282.4
2-Jul-99,1197.8,278.0
5-Jul-99,1230.2,279.5
6-Jul-99,1241.2,277.6
7-Jul-99,1243.7,277.9
8-Jul-99,1244,276.0
9-Jul-99,1254,276.1
12-Jul-99,1315.3,275.1
13-Jul-99,1321.4,272.5
14-Jul-99,1335.1,274.0
15-Jul-99,1317.7,273.3
16-Jul-99,1324.2,272.2
19-Jul-99,1349.6,271.7
20-Jul-99,1314.7,269.5
21-Jul-99,1340.1,269.0
22-Jul-99,1349.2,268.6
23-Jul-99,1342.9,268.6
26-Jul-99,1326.1,266.9
27-Jul-99,1309.8,267.2
28-Jul-99,1320.1,264.8
29-Jul-99,1325.7,265.3
30-Jul-99,1310.1,265.6
2-Aug-99,1289.6,262.4
3-Aug-99,1285,261.3
4-Aug-99,1326.4,258.6
5-Aug-99,1323.3,259.7
6-Aug-99,1316.8,260.4
9-Aug-99,1327.7,260.0
10-Aug-99,1309.7,258.7
11-Aug-99,1315.3,258.2
12-Aug-99,1309.5,259.0
13-Aug-99,1291.8,259.3
16-Aug-99,1309.9,258.6
17-Aug-99,1322.7,259.2
18-Aug-99,1363.3,260.2
19-Aug-99,1345,260.7
20-Aug-99,1347.3,260.3
23-Aug-99,1369.7,262.0
24-Aug-99,1382.6,261.0
25-Aug-99,1371.6,262.6
26-Aug-99,1402.5,263.1
27-Aug-99,1417.5,261.8
30-Aug-99,1422.6,257.6
31-Aug-99,1412,257.1
1-Sep-99,1410.7,257.2
2-Sep-99,1375.8,257.3
3-Sep-99,1374.9,256.0
6-Sep-99,1390.2,254.7
7-Sep-99,1383.2,255.3
8-Sep-99,1399.5,253.3
9-Sep-99,1396.9,255.7
10-Sep-99,1391.1,254.0
14-Sep-99,1370.5,252.8
15-Sep-99,1374.7,254.5
16-Sep-99,1351.2,254.0
17-Sep-99,1359.7,255.3
20-Sep-99,1357.8,253.5
21-Sep-99,1350.6,254.6
22-Sep-99,1386.4,254.1
23-Sep-99,1398,253.9
24-Sep-99,1412.2,255.6
27-Sep-99,1389.5,255.4
28-Sep-99,1379.1,256.0
29-Sep-99,1415.3,255.9
30-Sep-99,1413.1,256.0
1-Oct-99,1403.2,255.8
4-Oct-99,1372.3,256.5
